time,price,price_dayahead,gen_coal,gen_gas,load_actual,gen_lig,gen_oil,gen_oth_renew,pressure_Barcelona,gen_hyd_pump
2018-06-17 04:00:00+00:00,48.25,41.98,1306.0,4747.0,20470.0,0.0,227.0,104.0,1017.0,908.0
2018-06-17 05:00:00+00:00,47.97,41.98,1287.0,4561.0,20438.0,0.0,211.0,103.0,1018.0,978.0
2018-06-17 06:00:00+00:00,50.56,42.99,1277.0,4622.0,21646.0,0.0,220.0,105.0,1018.0,806.0
2018-06-17 07:00:00+00:00,51.23,44.1,1282.0,4610.0,23482.0,0.0,223.0,106.0,1019.0,335.0
2018-06-17 08:00:00+00:00,50.58,44.1,1261.0,4631.0,24995.0,0.0,222.0,104.0,1019.0,150.0
2018-06-17 09:00:00+00:00,51.86,44.76,1208.0,4587.0,25949.0,0.0,224.0,105.0,1019.0,198.0
2018-06-17 10:00:00+00:00,53.77,46.89,1231.0,4566.0,26344.0,0.0,218.0,105.0,1019.0,5.0
2018-06-17 11:00:00+00:00,56.78,50.0,1308.0,4621.0,26905.0,0.0,220.0,105.0,1019.0,0.0
2018-06-17 12:00:00+00:00,54.51,47.5,1258.0,4638.0,26909.0,0.0,220.0,103.0,1019.0,0.0
2018-06-17 13:00:00+00:00,50.78,44.1,1139.0,4538.0,25932.0,0.0,216.0,102.0,1019.0,180.0
2018-06-17 14:00:00+00:00,48.77,41.78,1180.0,4583.0,25249.0,0.0,219.0,102.0,1019.0,1028.0
2018-06-17 15:00:00+00:00,48.76,41.58,1302.0,4503.0,24967.0,0.0,219.0,101.0,1019.0,1383.0
2018-06-17 16:00:00+00:00,48.27,41.58,1263.0,4353.0,25160.0,0.0,219.0,100.0,1019.0,1454.0
2018-06-17 17:00:00+00:00,47.84,41.88,1330.0,4618.0,25612.0,0.0,215.0,98.0,1019.0,1251.0
2018-06-17 18:00:00+00:00,50.56,43.99,1370.0,4757.0,26143.0,0.0,214.0,99.0,1019.0,363.0
2018-06-17 19:00:00+00:00,57.86,50.4,1449.0,4885.0,27071.0,0.0,218.0,99.0,1019.0,105.0
2018-06-17 20:00:00+00:00,61.03,53.07,1629.0,4913.0,27959.0,0.0,218.0,100.0,1019.0,9.0
2018-06-17 21:00:00+00:00,53.89,45.5,1516.0,4724.0,26389.0,0.0,222.0,100.0,1020.0,0.0
2018-06-17 22:00:00+00:00,61.27,55.23,1497.0,4788.0,24422.0,0.0,225.0,98.0,1021.0,398.0
2018-06-17 23:00:00+00:00,60.08,54.38,1368.0,4626.0,22951.0,0.0,227.0,99.0,1021.0,180.0
2018-06-18 00:00:00+00:00,57.61,53.13,1219.0,4352.0,22081.0,0.0,233.0,100.0,1021.0,248.0
2018-06-18 01:00:00+00:00,52.34,46.89,1282.0,4300.0,21783.0,0.0,233.0,100.0,1021.0,592.0
2018-06-18 02:00:00+00:00,52.35,46.89,1294.0,4274.0,21805.0,0.0,228.0,100.0,1021.0,649.0
2018-06-18 03:00:00+00:00,56.76,52.0,1252.0,4301.0,22273.0,0.0,249.0,100.0,1021.0,330.0
2018-06-18 04:00:00+00:00,59.84,54.97,1389.0,4780.0,24374.0,0.0,250.0,103.0,1021.0,256.0
2018-06-18 05:00:00+00:00,60.57,55.73,1468.0,5098.0,27194.0,0.0,261.0,103.0,1021.0,0.0
2018-06-18 06:00:00+00:00,62.52,55.48,1499.0,5287.0,29655.0,0.0,282.0,103.0,1021.0,53.0
2018-06-18 07:00:00+00:00,61.85,55.48,1623.0,4953.0,31465.0,0.0,301.0,101.0,1021.0,101.0
2018-06-18 08:00:00+00:00,61.46,55.13,1619.0,5110.0,32562.0,0.0,303.0,101.0,1021.0,8.0
2018-06-18 09:00:00+00:00,64.49,55.7,1732.0,5136.0,33174.0,0.0,303.0,101.0,1021.0,0.0
2018-06-18 10:00:00+00:00,66.23,57.47,1755.0,5109.0,33909.0,0.0,303.0,99.0,1020.0,0.0
2018-06-18 11:00:00+00:00,66.5,57.47,1932.0,5109.0,34276.0,0.0,308.0,96.0,1020.0,0.0
2018-06-18 12:00:00+00:00,66.09,56.87,1838.0,5082.0,33565.0,0.0,308.0,98.0,1020.0,0.0
2018-06-18 13:00:00+00:00,64.93,56.66,1786.0,5007.0,32998.0,0.0,307.0,103.0,1019.0,0.0
2018-06-18 14:00:00+00:00,63.84,55.7,1769.0,4955.0,32969.0,0.0,303.0,98.0,1019.0,0.0
2018-06-18 15:00:00+00:00,63.74,55.7,1736.0,4956.0,32958.0,0.0,306.0,100.0,1019.0,0.0
2018-06-18 16:00:00+00:00,63.69,55.73,1709.0,4910.0,32504.0,0.0,307.0,100.0,1019.0,0.0
2018-06-18 17:00:00+00:00,61.66,55.23,1750.0,5045.0,32061.0,0.0,300.0,99.0,1019.0,0.0
2018-06-18 18:00:00+00:00,62.93,56.4,1729.0,5060.0,31681.0,0.0,302.0,98.0,1019.0,0.0
2018-06-18 19:00:00+00:00,64.04,57.34,1713.0,5126.0,31457.0,0.0,312.0,101.0,1019.0,0.0
2018-06-18 20:00:00+00:00,62.29,55.0,1686.0,5137.0,30606.0,0.0,314.0,101.0,1020.0,14.0
2018-06-18 21:00:00+00:00,59.0,51.42,1470.0,5043.0,28100.0,0.0,313.0,102.0,1020.0,146.0
2018-06-18 22:00:00+00:00,56.14,50.86,1387.0,4694.0,26818.0,0.0,305.0,99.0,1021.0,156.0
2018-06-18 23:00:00+00:00,52.56,46.89,1380.0,4514.0,25378.0,0.0,299.0,98.0,1021.0,155.0
2018-06-19 00:00:00+00:00,48.68,42.99,1446.0,4423.0,24349.0,0.0,299.0,100.0,1021.0,429.0
2018-06-19 01:00:00+00:00,48.52,42.61,1461.0,4291.0,23941.0,0.0,288.0,101.0,1021.0,742.0
2018-06-19 02:00:00+00:00,48.54,42.6,1437.0,4247.0,23605.0,0.0,283.0,100.0,1021.0,738.0
2018-06-19 03:00:00+00:00,49.46,43.69,1405.0,4205.0,23921.0,0.0,287.0,102.0,1021.0,483.0
2018-06-19 04:00:00+00:00,55.33,49.57,1446.0,4376.0,25499.0,0.0,286.0,104.0,1021.0,351.0
2018-06-19 05:00:00+00:00,56.98,51.75,1625.0,4484.0,28114.0,0.0,289.0,102.0,1021.0,443.0
2018-06-19 06:00:00+00:00,60.51,53.42,1752.0,5167.0,30220.0,0.0,279.0,103.0,1021.0,252.0
2018-06-19 07:00:00+00:00,61.89,54.89,2013.0,4956.0,31923.0,0.0,281.0,102.0,1022.0,17.0
2018-06-19 08:00:00+00:00,63.51,56.66,2063.0,4983.0,33073.0,0.0,279.0,105.0,1022.0,0.0
2018-06-19 09:00:00+00:00,67.09,58.02,2225.0,5077.0,33594.0,0.0,277.0,105.0,1022.0,0.0
2018-06-19 10:00:00+00:00,68.26,59.29,2274.0,5075.0,34508.0,0.0,273.0,103.0,1021.0,5.0
2018-06-19 11:00:00+00:00,69.3,60.3,2236.0,5002.0,34653.0,0.0,270.0,104.0,1021.0,0.0
2018-06-19 12:00:00+00:00,68.66,59.69,2280.0,5079.0,34020.0,0.0,276.0,105.0,1020.0,2.0
2018-06-19 13:00:00+00:00,68.11,59.77,2309.0,5050.0,33573.0,0.0,288.0,99.0,1020.0,0.0
2018-06-19 14:00:00+00:00,68.13,59.98,2384.0,5085.0,33510.0,0.0,293.0,100.0,1019.0,0.0
2018-06-19 15:00:00+00:00,67.93,60.0,2376.0,5106.0,33500.0,0.0,299.0,103.0,1020.0,0.0
2018-06-19 16:00:00+00:00,67.62,59.52,2415.0,5259.0,33100.0,0.0,314.0,105.0,1020.0,0.0
2018-06-19 17:00:00+00:00,65.77,59.01,2414.0,5751.0,32698.0,0.0,310.0,106.0,1019.0,0.0
2018-06-19 18:00:00+00:00,66.17,59.52,2429.0,6059.0,32516.0,0.0,309.0,103.0,1019.0,0.0
2018-06-19 19:00:00+00:00,67.18,60.78,2381.0,6178.0,32195.0,0.0,307.0,102.0,1019.0,0.0
2018-06-19 20:00:00+00:00,66.65,59.69,2369.0,5749.0,31326.0,0.0,301.0,101.0,1019.0,0.0
2018-06-19 21:00:00+00:00,65.31,58.43,2314.0,5624.0,28841.0,0.0,299.0,102.0,1020.0,0.0
2018-06-19 22:00:00+00:00,64.67,61.3,2395.0,5663.0,27475.0,0.0,296.0,103.0,1020.0,0.0
2018-06-19 23:00:00+00:00,64.82,61.14,2394.0,5840.0,25777.0,0.0,291.0,103.0,1020.0,7.0
2018-06-20 00:00:00+00:00,63.62,60.17,2410.0,5749.0,24736.0,0.0,291.0,101.0,1020.0,173.0
2018-06-20 01:00:00+00:00,63.53,60.03,2436.0,5792.0,24422.0,0.0,287.0,103.0,1020.0,205.0
2018-06-20 02:00:00+00:00,63.77,60.13,2449.0,5757.0,24210.0,0.0,279.0,101.0,1020.0,204.0
2018-06-20 03:00:00+00:00,64.1,60.5,2541.0,5653.0,24447.0,29.0,279.0,103.0,1019.0,204.0
2018-06-20 04:00:00+00:00,65.28,61.89,2778.0,5938.0,26116.0,68.0,281.0,104.0,1019.0,60.0
2018-06-20 05:00:00+00:00,65.67,62.22,2901.0,6765.0,28482.0,107.0,286.0,105.0,1019.0,33.0
2018-06-20 06:00:00+00:00,69.36,62.83,3016.0,7496.0,30864.0,163.0,289.0,105.0,1020.0,0.0
2018-06-20 07:00:00+00:00,68.8,62.59,3130.0,7499.0,32538.0,186.0,275.0,100.0,1020.0,0.0
2018-06-20 08:00:00+00:00,68.07,62.23,3129.0,7451.0,33636.0,224.0,291.0,101.0,1020.0,0.0
2018-06-20 09:00:00+00:00,70.26,62.0,3124.0,7232.0,34469.0,232.0,277.0,103.0,1020.0,0.0
2018-06-20 10:00:00+00:00,70.68,62.41,3164.0,7258.0,35190.0,232.0,303.0,101.0,1020.0,0.0
2018-06-20 11:00:00+00:00,70.53,62.16,3134.0,7275.0,35513.0,222.0,307.0,102.0,1020.0,0.0
2018-06-20 12:00:00+00:00,70.31,61.87,3102.0,7105.0,34769.0,223.0,314.0,104.0,1020.0,0.0
2018-06-20 13:00:00+00:00,69.53,61.92,3142.0,6563.0,34304.0,223.0,319.0,106.0,1019.0,0.0
2018-06-20 14:00:00+00:00,69.2,61.74,3163.0,6511.0,34311.0,223.0,311.0,104.0,1019.0,0.0
2018-06-20 15:00:00+00:00,69.32,61.74,3184.0,6539.0,34373.0,242.0,311.0,106.0,1018.0,0.0
2018-06-20 16:00:00+00:00,69.54,61.39,3166.0,6447.0,33809.0,305.0,319.0,105.0,1018.0,0.0
2018-06-20 17:00:00+00:00,67.23,61.14,3176.0,6427.0,33497.0,409.0,318.0,106.0,1018.0,0.0
2018-06-20 18:00:00+00:00,67.91,61.39,3168.0,6385.0,33103.0,493.0,312.0,103.0,1018.0,0.0
2018-06-20 19:00:00+00:00,68.54,61.99,3145.0,6225.0,32395.0,523.0,316.0,104.0,1018.0,0.0
2018-06-20 20:00:00+00:00,68.28,61.46,3037.0,6124.0,31629.0,531.0,315.0,104.0,1019.0,0.0
2018-06-20 21:00:00+00:00,65.71,59.7,2758.0,5962.0,29263.0,506.0,315.0,103.0,1019.0,24.0
2018-06-20 22:00:00+00:00,64.33,60.17,2448.0,5552.0,27761.0,475.0,307.0,102.0,1019.0,54.0
2018-06-20 23:00:00+00:00,63.56,60.0,2488.0,5445.0,26298.0,515.0,300.0,102.0,1019.0,54.0
2018-06-21 00:00:00+00:00,63.66,60.0,2523.0,5439.0,25212.0,512.0,303.0,102.0,1019.0,54.0
2018-06-21 01:00:00+00:00,63.89,59.92,2466.0,5139.0,24897.0,514.0,299.0,101.0,1019.0,54.0
2018-06-21 02:00:00+00:00,63.72,59.67,2367.0,5066.0,24604.0,507.0,288.0,102.0,1019.0,54.0
2018-06-21 03:00:00+00:00,63.41,59.67,2470.0,5187.0,25001.0,505.0,283.0,100.0,1018.0,100.0
2018-06-21 04:00:00+00:00,64.11,60.09,2520.0,5494.0,26571.0,508.0,285.0,103.0,1018.0,190.0
2018-06-21 05:00:00+00:00,64.73,60.49,2595.0,6150.0,28993.0,417.0,286.0,102.0,1018.0,198.0
2018-06-21 06:00:00+00:00,67.22,61.14,2686.0,6128.0,31206.0,399.0,295.0,103.0,1018.0,110.0
2018-06-21 07:00:00+00:00,68.1,61.97,2735.0,6470.0,33032.0,437.0,292.0,104.0,1018.0,0.0
2018-06-21 08:00:00+00:00,68.03,61.39,2802.0,6922.0,34119.0,517.0,295.0,107.0,1018.0,0.0
2018-06-21 09:00:00+00:00,70.79,61.5,2737.0,7145.0,34753.0,555.0,296.0,103.0,1018.0,2.0
2018-06-21 10:00:00+00:00,71.24,61.99,2882.0,6958.0,35347.0,623.0,292.0,105.0,1018.0,45.0
2018-06-21 11:00:00+00:00,71.68,61.97,2883.0,6785.0,35856.0,640.0,298.0,109.0,1018.0,0.0
2018-06-21 12:00:00+00:00,71.35,61.83,2890.0,6791.0,35232.0,535.0,303.0,110.0,1018.0,0.0
2018-06-21 13:00:00+00:00,70.25,61.83,2867.0,6704.0,34743.0,437.0,308.0,111.0,1018.0,0.0
2018-06-21 14:00:00+00:00,70.16,61.99,2870.0,6420.0,34875.0,463.0,304.0,106.0,1017.0,0.0
2018-06-21 15:00:00+00:00,69.74,61.83,2816.0,6430.0,34818.0,471.0,305.0,104.0,1017.0,0.0
2018-06-21 16:00:00+00:00,68.94,61.0,2813.0,6141.0,34269.0,471.0,311.0,104.0,1016.0,0.0
2018-06-21 17:00:00+00:00,67.22,60.8,2798.0,6198.0,33725.0,465.0,312.0,105.0,1016.0,0.0
2018-06-21 18:00:00+00:00,67.26,60.69,2725.0,6175.0,33169.0,462.0,312.0,109.0,1016.0,0.0
2018-06-21 19:00:00+00:00,67.92,61.39,2658.0,6157.0,32652.0,458.0,314.0,110.0,1016.0,0.0
2018-06-21 20:00:00+00:00,67.7,60.69,2617.0,6119.0,31887.0,454.0,311.0,110.0,1017.0,0.0
2018-06-21 21:00:00+00:00,65.24,58.68,2547.0,5878.0,29578.0,419.0,309.0,109.0,1017.0,20.0
2018-06-21 22:00:00+00:00,64.04,59.92,2521.0,5552.0,28355.0,394.0,303.0,106.0,1017.0,98.0
2018-06-21 23:00:00+00:00,63.51,59.12,2475.0,5551.0,26648.0,392.0,301.0,107.0,1017.0,307.0
2018-06-22 00:00:00+00:00,62.21,58.19,2489.0,5118.0,25441.0,381.0,300.0,109.0,1017.0,43.0
2018-06-22 01:00:00+00:00,59.81,55.3,2559.0,4642.0,25028.0,404.0,289.0,109.0,1017.0,38.0
2018-06-22 02:00:00+00:00,59.37,55.01,2498.0,4466.0,24828.0,378.0,272.0,109.0,1017.0,37.0
2018-06-22 03:00:00+00:00,59.7,55.3,2536.0,4456.0,25145.0,380.0,293.0,109.0,1017.0,0.0
2018-06-22 04:00:00+00:00,62.9,58.68,2773.0,4913.0,26756.0,380.0,304.0,109.0,1017.0,0.0
2018-06-22 05:00:00+00:00,64.68,60.1,2928.0,5173.0,29243.0,417.0,314.0,108.0,1017.0,0.0
2018-06-22 06:00:00+00:00,67.43,60.89,3119.0,5534.0,31360.0,414.0,305.0,108.0,1017.0,0.0
2018-06-22 07:00:00+00:00,67.19,60.89,3223.0,5519.0,33300.0,436.0,318.0,108.0,1017.0,0.0
2018-06-22 08:00:00+00:00,67.58,61.14,3268.0,5661.0,34478.0,443.0,323.0,107.0,1017.0,0.0
2018-06-22 09:00:00+00:00,70.39,61.49,3276.0,5683.0,35207.0,443.0,323.0,108.0,1017.0,0.0
2018-06-22 10:00:00+00:00,70.66,62.01,3288.0,5729.0,36037.0,443.0,321.0,103.0,1017.0,0.0
2018-06-22 11:00:00+00:00,70.38,61.5,3216.0,5702.0,36403.0,443.0,320.0,103.0,1017.0,0.0
2018-06-22 12:00:00+00:00,69.77,60.92,3134.0,5473.0,35553.0,443.0,316.0,103.0,1016.0,0.0
2018-06-22 13:00:00+00:00,69.08,60.77,3136.0,5455.0,34690.0,438.0,313.0,104.0,1016.0,0.0
2018-06-22 14:00:00+00:00,68.7,60.92,3144.0,5537.0,34563.0,435.0,310.0,106.0,1016.0,0.0
2018-06-22 15:00:00+00:00,68.68,60.65,3176.0,5685.0,34426.0,431.0,313.0,107.0,1016.0,0.0
2018-06-22 16:00:00+00:00,68.38,60.27,3108.0,5609.0,33890.0,466.0,312.0,107.0,1016.0,0.0
2018-06-22 17:00:00+00:00,67.05,60.27,3120.0,5538.0,33344.0,529.0,310.0,103.0,1016.0,0.0
2018-06-22 18:00:00+00:00,67.27,60.41,3053.0,5637.0,32566.0,617.0,308.0,108.0,1016.0,0.0
2018-06-22 19:00:00+00:00,67.16,60.3,2935.0,5753.0,31784.0,621.0,304.0,107.0,1017.0,0.0
2018-06-22 20:00:00+00:00,67.35,60.23,2866.0,5621.0,30983.0,631.0,306.0,102.0,1017.0,0.0
2018-06-22 21:00:00+00:00,66.29,59.69,2618.0,5605.0,29135.0,612.0,312.0,105.0,1018.0,0.0
2018-06-22 22:00:00+00:00,56.8,52.35,2054.0,5104.0,28162.0,638.0,307.0,101.0,1018.0,0.0
2018-06-22 23:00:00+00:00,55.73,51.15,1633.0,5181.0,26703.0,659.0,299.0,100.0,1018.0,0.0
2018-06-23 00:00:00+00:00,55.33,51.02,1499.0,4771.0,25263.0,657.0,300.0,100.0,1018.0,0.0
2018-06-23 01:00:00+00:00,56.06,51.43,1573.0,4642.0,24532.0,613.0,296.0,101.0,1018.0,0.0
2018-06-23 02:00:00+00:00,56.04,51.5,1552.0,4922.0,23981.0,615.0,292.0,99.0,1018.0,0.0
2018-06-23 03:00:00+00:00,56.59,52.0,1690.0,4917.0,23579.0,618.0,285.0,99.0,1018.0,0.0
2018-06-23 04:00:00+00:00,55.7,51.02,1517.0,4981.0,23500.0,614.0,279.0,99.0,1018.0,23.0
2018-06-23 05:00:00+00:00,56.52,51.2,1686.0,5170.0,24206.0,630.0,261.0,98.0,1018.0,181.0
2018-06-23 06:00:00+00:00,60.7,55.0,1917.0,5425.0,26117.0,599.0,259.0,99.0,1019.0,0.0
2018-06-23 07:00:00+00:00,63.1,58.57,2143.0,5162.0,28368.0,577.0,264.0,100.0,1019.0,0.0
2018-06-23 08:00:00+00:00,64.36,60.1,2300.0,4543.0,30180.0,607.0,263.0,98.0,1019.0,0.0
2018-06-23 09:00:00+00:00,65.03,60.17,2390.0,4518.0,30977.0,637.0,261.0,99.0,1019.0,0.0
2018-06-23 10:00:00+00:00,64.79,60.17,2346.0,4430.0,31535.0,650.0,261.0,98.0,1019.0,0.0
2018-06-23 11:00:00+00:00,65.47,60.4,2357.0,4457.0,31889.0,660.0,250.0,99.0,1019.0,0.0
2018-06-23 12:00:00+00:00,65.18,60.1,2404.0,4721.0,31458.0,662.0,247.0,99.0,1019.0,0.0
2018-06-23 13:00:00+00:00,64.51,60.1,2387.0,4918.0,30595.0,653.0,253.0,96.0,1019.0,0.0
2018-06-23 14:00:00+00:00,63.39,59.19,2359.0,4850.0,29769.0,645.0,250.0,97.0,1018.0,0.0
2018-06-23 15:00:00+00:00,63.32,59.09,2389.0,4921.0,29513.0,646.0,248.0,99.0,1018.0,0.0
2018-06-23 16:00:00+00:00,63.75,59.19,2412.0,4980.0,29355.0,651.0,250.0,98.0,1018.0,0.0
2018-06-23 17:00:00+00:00,64.74,59.69,2406.0,5152.0,29397.0,648.0,248.0,98.0,1018.0,0.0
2018-06-23 18:00:00+00:00,64.54,59.09,2391.0,5316.0,29286.0,640.0,252.0,97.0,1018.0,0.0
2018-06-23 19:00:00+00:00,65.66,59.98,2356.0,5240.0,29056.0,643.0,252.0,97.0,1018.0,0.0
2018-06-23 20:00:00+00:00,65.99,60.1,2347.0,5330.0,28844.0,642.0,233.0,96.0,1018.0,0.0
2018-06-23 21:00:00+00:00,63.85,59.03,2216.0,5240.0,27269.0,617.0,235.0,96.0,1019.0,0.0
2018-06-23 22:00:00+00:00,65.14,60.17,2092.0,5250.0,25716.0,613.0,237.0,94.0,1019.0,139.0
2018-06-23 23:00:00+00:00,64.62,60.0,1967.0,5293.0,24383.0,582.0,237.0,96.0,1019.0,327.0
2018-06-24 00:00:00+00:00,64.18,59.12,1896.0,5251.0,23256.0,570.0,237.0,94.0,1019.0,903.0
2018-06-24 01:00:00+00:00,64.58,58.68,1938.0,5156.0,22580.0,631.0,237.0,92.0,1018.0,1024.0
2018-06-24 02:00:00+00:00,63.87,58.68,1950.0,4981.0,22124.0,591.0,237.0,91.0,1018.0,472.0
2018-06-24 03:00:00+00:00,64.08,59.09,1998.0,4966.0,21877.0,582.0,237.0,91.0,1018.0,11.0
2018-06-24 04:00:00+00:00,63.56,58.68,1931.0,5084.0,21620.0,601.0,238.0,96.0,1017.0,2.0
2018-06-24 05:00:00+00:00,61.32,56.0,1882.0,5039.0,21394.0,632.0,237.0,95.0,1017.0,62.0
2018-06-24 06:00:00+00:00,64.16,58.18,2171.0,5232.0,22617.0,589.0,238.0,95.0,1018.0,0.0
2018-06-24 07:00:00+00:00,64.54,58.68,2339.0,5469.0,24328.0,628.0,229.0,96.0,1018.0,0.0
2018-06-24 08:00:00+00:00,63.46,59.19,2539.0,4824.0,25740.0,603.0,229.0,95.0,1018.0,0.0
2018-06-24 09:00:00+00:00,64.13,59.09,2493.0,4882.0,26844.0,634.0,237.0,91.0,1018.0,0.0
2018-06-24 10:00:00+00:00,64.63,59.69,2550.0,4852.0,27739.0,642.0,229.0,87.0,1018.0,0.0
2018-06-24 11:00:00+00:00,65.28,60.1,2776.0,4879.0,28468.0,647.0,231.0,87.0,1018.0,0.0
2018-06-24 12:00:00+00:00,65.36,60.1,2865.0,4884.0,28939.0,653.0,229.0,86.0,1017.0,0.0
2018-06-24 13:00:00+00:00,64.63,59.96,2972.0,4819.0,28233.0,648.0,228.0,90.0,1017.0,0.0
2018-06-24 14:00:00+00:00,63.63,59.19,3049.0,4854.0,27710.0,644.0,227.0,90.0,1017.0,0.0
2018-06-24 15:00:00+00:00,63.02,58.45,3032.0,4908.0,27635.0,632.0,222.0,88.0,1016.0,0.0
2018-06-24 16:00:00+00:00,63.37,58.43,3042.0,5100.0,27641.0,650.0,220.0,88.0,1016.0,0.0
2018-06-24 17:00:00+00:00,64.39,58.99,3101.0,5595.0,27872.0,645.0,219.0,84.0,1016.0,0.0
2018-06-24 18:00:00+00:00,65.2,60.09,3138.0,5563.0,28204.0,464.0,225.0,89.0,1016.0,0.0
2018-06-24 19:00:00+00:00,65.96,60.41,3173.0,5603.0,28878.0,423.0,229.0,89.0,1016.0,0.0
2018-06-24 20:00:00+00:00,66.56,61.14,3175.0,5768.0,29905.0,335.0,226.0,88.0,1016.0,0.0
2018-06-24 21:00:00+00:00,65.56,60.41,3086.0,6023.0,28273.0,159.0,230.0,89.0,1017.0,0.0
2018-06-24 22:00:00+00:00,65.2,60.89,3106.0,5680.0,26169.0,3.0,235.0,88.0,1017.0,18.0
2018-06-24 23:00:00+00:00,63.67,59.46,3054.0,5355.0,24549.0,0.0,237.0,87.0,1017.0,37.0
2018-06-25 00:00:00+00:00,60.94,56.4,3070.0,5459.0,23529.0,0.0,236.0,87.0,1017.0,37.0
2018-06-25 01:00:00+00:00,57.64,53.0,3101.0,5577.0,23106.0,0.0,243.0,89.0,1017.0,37.0
2018-06-25 02:00:00+00:00,57.68,52.87,3364.0,5447.0,22985.0,0.0,243.0,90.0,1016.0,37.0
2018-06-25 03:00:00+00:00,59.48,54.9,3715.0,5674.0,23473.0,0.0,255.0,88.0,1016.0,37.0
2018-06-25 04:00:00+00:00,63.48,58.89,4103.0,5570.0,25449.0,0.0,255.0,88.0,1016.0,37.0
2018-06-25 05:00:00+00:00,66.14,61.68,4282.0,6061.0,28008.0,0.0,270.0,89.0,1016.0,17.0
2018-06-25 06:00:00+00:00,69.27,63.43,4360.0,6353.0,30594.0,0.0,293.0,89.0,1016.0,0.0
2018-06-25 07:00:00+00:00,70.14,64.36,4431.0,7445.0,32881.0,0.0,300.0,93.0,1016.0,0.0
2018-06-25 08:00:00+00:00,70.12,64.24,4495.0,7717.0,34227.0,0.0,301.0,90.0,1017.0,0.0
2018-06-25 09:00:00+00:00,72.25,63.94,4448.0,8169.0,34880.0,0.0,309.0,88.0,1017.0,0.0
2018-06-25 10:00:00+00:00,72.77,64.36,4414.0,8376.0,35800.0,0.0,310.0,89.0,1017.0,0.0
2018-06-25 11:00:00+00:00,72.96,64.36,4412.0,8574.0,36379.0,0.0,309.0,89.0,1017.0,0.0
2018-06-25 12:00:00+00:00,72.55,64.01,4393.0,8426.0,35953.0,0.0,311.0,86.0,1017.0,0.0
2018-06-25 13:00:00+00:00,71.61,63.9,4447.0,8327.0,35537.0,0.0,308.0,86.0,1016.0,0.0
2018-06-25 14:00:00+00:00,71.39,63.8,4473.0,8332.0,35565.0,0.0,309.0,86.0,1016.0,0.0
2018-06-25 15:00:00+00:00,71.32,63.68,4475.0,8313.0,35521.0,0.0,309.0,88.0,1016.0,0.0
2018-06-25 16:00:00+00:00,70.79,63.17,4479.0,8487.0,34916.0,0.0,310.0,91.0,1016.0,0.0
2018-06-25 17:00:00+00:00,69.51,63.05,4520.0,8755.0,34367.0,0.0,312.0,94.0,1016.0,0.0
2018-06-25 18:00:00+00:00,69.83,63.05,4493.0,8960.0,33898.0,0.0,310.0,94.0,1016.0,0.0
2018-06-25 19:00:00+00:00,70.12,63.36,4530.0,8799.0,32904.0,0.0,315.0,91.0,1017.0,0.0
2018-06-25 20:00:00+00:00,71.11,62.93,4491.0,8675.0,32238.0,0.0,318.0,92.0,1017.0,0.0
2018-06-25 21:00:00+00:00,68.93,62.45,4486.0,8077.0,29832.0,0.0,321.0,96.0,1018.0,0.0
2018-06-25 22:00:00+00:00,66.5,62.9,4376.0,6902.0,28393.0,3.0,316.0,96.0,1018.0,0.0
2018-06-25 23:00:00+00:00,65.04,61.3,4152.0,6425.0,26760.0,67.0,316.0,98.0,1018.0,0.0
2018-06-26 00:00:00+00:00,63.65,60.17,3995.0,6151.0,25532.0,158.0,310.0,97.0,1018.0,0.0
2018-06-26 01:00:00+00:00,63.53,59.89,3831.0,6078.0,25074.0,195.0,307.0,93.0,1018.0,0.0
2018-06-26 02:00:00+00:00,63.72,60.17,3708.0,6140.0,25132.0,197.0,305.0,94.0,1018.0,0.0
2018-06-26 03:00:00+00:00,64.26,61.02,3638.0,6073.0,25377.0,235.0,302.0,96.0,1018.0,0.0
2018-06-26 04:00:00+00:00,64.83,61.24,3732.0,6426.0,26865.0,298.0,300.0,99.0,1017.0,0.0
2018-06-26 05:00:00+00:00,66.8,63.17,3664.0,7418.0,29097.0,389.0,303.0,100.0,1017.0,0.0
2018-06-26 06:00:00+00:00,70.95,63.69,3641.0,8350.0,31224.0,415.0,302.0,99.0,1018.0,0.0
2018-06-26 07:00:00+00:00,72.01,64.17,3652.0,9132.0,33508.0,437.0,316.0,100.0,1018.0,0.0
2018-06-26 08:00:00+00:00,71.67,63.87,3659.0,9393.0,34660.0,445.0,321.0,100.0,1018.0,0.0
2018-06-26 09:00:00+00:00,73.92,63.87,3700.0,9255.0,35354.0,444.0,326.0,100.0,1018.0,0.0
2018-06-26 10:00:00+00:00,74.27,64.2,3715.0,9175.0,36184.0,442.0,321.0,99.0,1019.0,0.0
2018-06-26 11:00:00+00:00,74.25,64.1,3738.0,9182.0,36653.0,443.0,322.0,101.0,1018.0,0.0
2018-06-26 12:00:00+00:00,72.97,63.87,3710.0,8950.0,36209.0,444.0,323.0,100.0,1018.0,0.0
2018-06-26 13:00:00+00:00,71.74,63.45,3684.0,9234.0,35709.0,444.0,326.0,99.0,1018.0,0.0
2018-06-26 14:00:00+00:00,71.07,63.02,3675.0,9382.0,35671.0,442.0,325.0,97.0,1018.0,0.0
2018-06-26 15:00:00+00:00,70.99,62.99,3665.0,9247.0,35641.0,439.0,326.0,96.0,1017.0,0.0
